ID,City,Municipality,Neighborhood,Property_Type,Property_Subtype,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425647284852,Beograd,Čukarica,Banovo brdo,flat,Stan,125.0,4.0 Broj soba,VII,7 Spratnost,Agencija,6,528000.0,2026-06-21 15:44:37
5425647172554,Beograd,Vračar,Gospodara Vučića,flat,Stan,84.46,4.0 Broj soba,I,3 Spratnost,Agencija,20,345000.0,2026-06-21 15:44:37
5425647284850,Beograd,Voždovac,Vojvode Stepe,flat,Stan,91.0,4.0 Broj soba,VIII,8 Spratnost,Agencija,19,330910.0,2026-06-21 15:44:37
5425647283289,Beograd,Voždovac,Kumodraž,flat,Stan,75.0,3.0 Broj soba,II,4 Spratnost,Agencija,11,225000.0,2026-06-21 15:44:37
5425647137105,Beograd,Novi Beograd,Bežanijska kosa 1,flat,Stan,64.0,2.0 Broj soba,V,6 Spratnost,Agencija,13,217000.0,2026-06-21 15:44:37
5425647238244,Beograd,Vračar,Krunski venac,flat,Stan,103.0,4.0 Broj soba,III,5 Spratnost,Agencija,14,480000.0,2026-06-21 15:44:37
5425647133247,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),flat,Stan,55.0,2.0 Broj soba,II,4 Spratnost,Agencija,7,193800.0,2026-06-21 15:44:37
5425645200370,Beograd,Zvezdara,Vukov Spomenik,flat,Stan,84.0,3.5 Broj soba,VI,7 Spratnost,Agencija,2,319000.0,2026-06-21 15:44:37
5425647283284,Beograd,Novi Beograd,Blok 8a,flat,Stan,61.0,3.0 Broj soba,XVIII,19 Spratnost,Agencija,11,224000.0,2026-06-21 15:44:37
5425645453176,Beograd,Savski venac,Kneza Miloša,flat,Stan,105.0,3.5 Broj soba,VI,6 Spratnost,Agencija,21,388400.0,2026-06-21 15:44:37
5425646953460,Beograd,Zvezdara,Bulbulder,flat,Stan,61.0,2.0 Broj soba,II,5 Spratnost,Agencija,10,239000.0,2026-06-21 15:44:37
5425647283378,Beograd,Vračar,Crveni krst,flat,Stan,320.0,5.0 Broj soba,VIII,8 Spratnost,Agencija,17,645000.0,2026-06-21 15:44:37
5425647203372,Beograd,Novi Beograd,Paviljoni,flat,Stan,43.0,2.0 Broj soba,VI,6 Spratnost,Agencija,10,139900.0,2026-06-21 15:44:37
5425647284552,Beograd,Zvezdara,Konjarnik,flat,Stan,39.0,2.0 Broj soba,III,3 Spratnost,Agencija,9,160000.0,2026-06-21 15:44:37
5425647283782,Beograd,Novi Beograd,Fontana,flat,Stan,36.0,2.0 Broj soba,I,5 Spratnost,Agencija,6,149900.0,2026-06-21 15:44:37
5425647283781,Beograd,Savski venac,Beograd na vodi,flat,Stan,30.0,0.5 Broj soba,III,17 Spratnost,Vlasnik,7,179900.0,2026-06-21 15:44:37
5425647027402,Beograd,Novi Beograd,Blok 37,flat,Stan,95.0,4.0 Broj soba,XII,15 Spratnost,Agencija,16,310000.0,2026-06-21 15:44:37
5425647283372,Beograd,Rakovica,Vidikovac,flat,Stan,85.26,3.5 Broj soba,PR,3 Spratnost,Agencija,13,264000.0,2026-06-21 15:44:37
5425645521846,Beograd,Rakovica,Vidikovac,flat,Stan,91.13,3.0 Broj soba,VI,8 Spratnost,Investitor,13,280280.0,2026-06-21 15:44:37
5425644472730,Beograd,Zemun,Altina,flat,Stan,32.0,1.5 Broj soba,III,3 Spratnost,Investitor,17,77550.0,2026-06-21 15:44:37
5425647136883,Beograd,Savski venac,Balkanska,flat,Stan,91.0,3.0 Broj soba,VII,7 Spratnost,Agencija,9,435000.0,2026-06-21 15:44:37
5425647144834,Beograd,Savski venac,Senjak,flat,Stan,206.0,4.0 Broj soba,,,Agencija,6,2000000.0,2026-06-21 15:44:37
5425647144820,Beograd,Novi Beograd,Blok 65,flat,Stan,57.05,2.0 Broj soba,I Spratnost,,Agencija,10,251000.0,2026-06-21 15:44:37
5425647181871,Beograd,Voždovac,Banjica,flat,Stan,77.0,3.0 Broj soba,I,5 Spratnost,Agencija,20,220000.0,2026-06-21 15:44:37
5425646410593,Beograd,Zemun,Cara Dušana,flat,Stan,56.0,2.5 Broj soba,I Spratnost,,Agencija,8,168000.0,2026-06-21 15:44:37
5425647203258,Beograd,Voždovac,Dušanovac,flat,Stan,73.0,3.0 Broj soba,II Spratnost,,Agencija,1,219000.0,2026-06-21 15:44:37
5425647201704,Beograd,Voždovac,Dušanovac,flat,Stan,45.0,1.0 Broj soba,III Spratnost,,Agencija,1,148500.0,2026-06-21 15:44:37
5425646341821,Beograd,Vračar,Južni bulevar,flat,Stan,91.0,3.0 Broj soba,I,4 Spratnost,Agencija,19,325000.0,2026-06-21 15:44:37
5425647167727,Beograd,Novi Beograd,Blok 62,flat,Stan,102.0,4.0 Broj soba,IV,4 Spratnost,Agencija,17,360000.0,2026-06-21 15:44:37
5425647107125,Beograd,Savski venac,Senjak,flat,Stan,78.0,3.0 Broj soba,IV,7 Spratnost,Agencija,15,285000.0,2026-06-21 15:44:37
5425647214379,Beograd,Zvezdara,Cvetkova pijaca,flat,Stan,54.38,2.5 Broj soba,III,7 Spratnost,Agencija,3,163140.0,2026-06-21 15:44:37
5425646300512,Beograd,Savski venac,Beograd na vodi,flat,Stan,78.0,3.0 Broj soba,IV,8 Spratnost,Agencija,20,352000.0,2026-06-21 15:44:37
5425647092557,Beograd,Palilula,Profesorska kolonija,flat,Stan,53.0,2.5 Broj soba,I,3 Spratnost,Vlasnik,20,249500.0,2026-06-21 15:44:37
5425647218795,Beograd,Zvezdara,Vukov Spomenik,flat,Stan,450.0,5.0 Broj soba,V,6 Spratnost,Agencija,38,950000.0,2026-06-21 15:44:37
5425647203880,Beograd,Zemun,Gornji grad,flat,Stan,41.37,2.0 Broj soba,II,4 Spratnost,Agencija,3,132380.0,2026-06-21 15:44:37
5425647238202,Beograd,Novi Beograd,Stara Bežanija,flat,Stan,42.66,2.0 Broj soba,III Spratnost,,Agencija,3,145410.0,2026-06-21 15:44:37
5425646899224,Beograd,Zvezdara,Crveni krst,flat,Stan,78.0,3.0 Broj soba,III,5 Spratnost,Vlasnik,12,337000.0,2026-06-21 15:44:37
5425647277883,Beograd,Novi Beograd,Stara Bežanija,flat,Stan,61.0,3.0 Broj soba,I,4 Spratnost,Agencija,15,213000.0,2026-06-21 15:44:37
5425647283358,Beograd,Palilula,Borča,flat,Stan,43.81,1.5 Broj soba,IV,4 Spratnost,Vlasnik,1,99000.0,2026-06-21 15:44:37
5425647054663,Beograd,Čukarica,Sremčica,flat,Stan,34.6,1.5 Broj soba,VPR,2 Spratnost,Agencija,2,66000.0,2026-06-21 15:44:37
5425646920058,Beograd,Savski venac,Beograd na vodi,flat,Stan,78.95,3.0 Broj soba,I,18 Spratnost,Agencija,15,319000.0,2026-06-21 15:44:37
5425647082001,Beograd,Voždovac,Ustanička,flat,Stan,121.16,4.0 Broj soba,VII,7 Spratnost,Investitor,11,394000.0,2026-06-21 15:44:37
5425647080286,Beograd,Voždovac,Ustanička,flat,Stan,134.75,4.0 Broj soba,VI,7 Spratnost,Investitor,10,433000.0,2026-06-21 15:44:37
5425647080171,Beograd,Voždovac,Ustanička,flat,Stan,56.77,2.0 Broj soba,PR,7 Spratnost,Investitor,9,199900.0,2026-06-21 15:44:37
5425646865002,Beograd,Novi Beograd,Ledine,flat,Stan,54.0,1.5 Broj soba,I,2 Spratnost,Investitor,20,151200.0,2026-06-21 15:44:37
5425645022024,Beograd,Savski venac,Humska,flat,Stan,68.0,3.0 Broj soba,I,5 Spratnost,Agencija,11,306000.0,2026-06-21 15:44:37
5425646161977,Beograd,Voždovac,Braće Jerković,flat,Stan,54.0,2.5 Broj soba,PR,2 Spratnost,Agencija,2,146045.0,2026-06-21 15:44:37
5425647283757,Beograd,Vračar,Hram svetog Save,flat,Stan,108.0,3.0 Broj soba,PR,4 Spratnost,Agencija,17,400000.0,2026-06-21 15:44:37
5425647283257,Beograd,Čukarica,Banovo brdo,flat,Stan,89.0,4.0 Broj soba,IV,4 Spratnost,Agencija,3,311745.0,2026-06-21 15:44:37
5425646948064,Beograd,Voždovac,Lekino brdo,flat,Stan,60.0,2.5 Broj soba,VPR,4 Spratnost,Agencija,4,225000.0,2026-06-21 15:44:37
5425645267173,Beograd,Voždovac,Vitanovačka,flat,Stan,59.7,2.0 Broj soba,VII,8 Spratnost,Agencija,5,226000.0,2026-06-21 15:44:37
5425647212137,Beograd,Voždovac,Lekino brdo,flat,Stan,65.55,3.5 Broj soba,IV,4 Spratnost,Agencija,14,208000.0,2026-06-21 15:44:37
5425647216678,Beograd,Novi Beograd,Blok 66,flat,Stan,53.82,2.0 Broj soba,V,9 Spratnost,Agencija,5,207207.0,2026-06-21 15:44:37
5425647283754,Beograd,Čukarica,Banovo brdo,flat,Stan,44.0,2.0 Broj soba,III,4 Spratnost,Agencija,3,154175.0,2026-06-21 15:44:37
5425647284042,Beograd,Čukarica,Banovo brdo,flat,Stan,68.0,3.0 Broj soba,III,4 Spratnost,Agencija,3,237650.0,2026-06-21 15:44:37
5425647283344,Beograd,Stari grad,Centar,flat,Stan,73.0,3.0 Broj soba,III,5 Spratnost,Agencija,11,279000.0,2026-06-21 15:44:37
5425647137794,Beograd,Voždovac,Dušanovac,flat,Stan,46.0,2.0 Broj soba,I,5 Spratnost,Agencija,9,138000.0,2026-06-21 15:44:37
5425645521044,Beograd,Rakovica,Vidikovac,flat,Stan,60.56,3.0 Broj soba,IV,8 Spratnost,Investitor,13,184800.0,2026-06-21 15:44:37
5425646561783,Beograd,Voždovac,Vojvode Vlahovića,flat,Stan,58.28,3.0 Broj soba,IV,4 Spratnost,Agencija,6,153859.0,2026-06-21 15:44:37
5425646375954,Beograd,Čukarica,Banovo brdo,flat,Stan,69.45,3.0 Broj soba,II,4 Spratnost,Agencija,24,243075.0,2026-06-21 15:44:37
5425647078030,Beograd,Palilula,Karaburma,flat,Stan,53.0,2.5 Broj soba,I,4 Spratnost,Vlasnik,10,148000.0,2026-06-21 15:44:37
5425646962309,Beograd,Savski venac,Beograd na vodi,flat,Stan,153.0,3.0 Broj soba,XV Spratnost,,Agencija,11,1000000.0,2026-06-21 15:44:37
5425646967713,Beograd,Voždovac,Voždovačka crkva,flat,Stan,141.0,5.0 Broj soba,I,18 Spratnost,Agencija,20,455000.0,2026-06-21 15:44:37
5425646008309,Beograd,Voždovac,Voždovačka crkva,flat,Stan,132.0,4.0 Broj soba,II,3 Spratnost,Agencija,20,338000.0,2026-06-21 15:44:37
5425647213542,Beograd,Zvezdara,Crveni krst,flat,Stan,57.0,2.5 Broj soba,IV,5 Spratnost,Agencija,17,244500.0,2026-06-21 15:44:37
5425647137618,Beograd,Voždovac,Banjica,flat,Stan,88.0,4.0 Broj soba,V,5 Spratnost,Agencija,19,264000.0,2026-06-21 15:44:37
5425647213644,Beograd,Voždovac,Šumice,flat,Stan,37.0,1.5 Broj soba,IV,4 Spratnost,Agencija,11,139000.0,2026-06-21 15:44:37
5425647136641,Beograd,Zvezdara,Olimp,flat,Stan,60.0,3.0 Broj soba,IV,4 Spratnost,Vlasnik,10,228000.0,2026-06-21 15:44:37
5425647147193,Beograd,Voždovac,Trošarina,flat,Stan,76.0,3.0 Broj soba,IV Spratnost,,Agencija,12,255000.0,2026-06-21 15:44:37
5425646387169,Beograd,Palilula,Višnjica,flat,Stan,113.0,3.0 Broj soba,III,3 Spratnost,Vlasnik,19,189000.0,2026-06-21 15:44:37
5425647277680,Beograd,Čukarica,Banovo brdo,flat,Stan,147.0,4.0 Broj soba,IV,4 Spratnost,Agencija,16,441000.0,2026-06-21 15:44:37
5425647274835,Beograd,Voždovac,Saobraćajni fakultet,flat,Stan,104.0,4.0 Broj soba,VIII,8 Spratnost,Agencija,22,390000.0,2026-06-21 15:44:37
5425646830772,Beograd,Zvezdara,Veliki Mokri Lug,flat,Stan,67.0,3.0 Broj soba,I,2 Spratnost,Agencija,20,140400.0,2026-06-21 15:44:37
5425647208037,Beograd,Čukarica,Banovo brdo,flat,Stan,57.0,2.0 Broj soba,I,5 Spratnost,Vlasnik,12,205000.0,2026-06-21 15:44:37
5425647128983,Beograd,Zvezdara,Mirijevo,flat,Stan,60.0,3.0 Broj soba,III,3 Spratnost,Investitor,14,138000.0,2026-06-21 15:44:37
5425647212004,Beograd,Stari grad,Gundulićev venac,flat,Stan,53.0,2.0 Broj soba,I,6 Spratnost,Agencija,13,230000.0,2026-06-21 15:44:37
5425647211963,Beograd,Voždovac,Vojvode Stepe,flat,Stan,83.0,3.0 Broj soba,IV,6 Spratnost,Agencija,18,262000.0,2026-06-21 15:44:37
5425647011268,Beograd,Zemun,Cara Dušana,flat,Stan,58.36,3.0 Broj soba,III,4 Spratnost,Agencija,4,175080.0,2026-06-21 15:44:37
5425647272870,Beograd,Surčin,Surčin (mesto),flat,Stan,39.0,2.0 Broj soba,I Spratnost,,Agencija,6,82000.0,2026-06-21 15:44:37
5425646869146,Beograd,Palilula,Višnjička Banja,flat,Stan,75.0,3.0 Broj soba,IV,5 Spratnost,Agencija,20,222000.0,2026-06-21 15:44:37
5425647142276,Beograd,Zvezdara,Mirijevo,flat,Stan,63.55,3.0 Broj soba,PR,4 Spratnost,Agencija,6,155697.0,2026-06-21 15:44:37
5425647208192,Beograd,Novi Beograd,Bežanijska kosa 2,flat,Stan,64.0,2.0 Broj soba,V,6 Spratnost,Agencija,18,217000.0,2026-06-21 15:44:37
5425647272665,Beograd,Zvezdara,Đeram pijaca,flat,Stan,118.0,5.0 Broj soba,VI,6 Spratnost,Agencija,20,303000.0,2026-06-21 15:44:37
5425645094502,Beograd,Palilula,Karaburma,flat,Stan,124.05,4.0 Broj soba,IV,4 Spratnost,Vlasnik,13,347340.0,2026-06-21 15:44:37
5425645663941,Beograd,Voždovac,Medaković 1,flat,Stan,47.43,1.5 Broj soba,,,Investitor,8,132804.0,2026-06-21 15:44:37
5425647061566,Beograd,Zemun,Altina,flat,Stan,62.5,3.0 Broj soba,I,4 Spratnost,Investitor,13,143750.0,2026-06-21 15:44:37
5425647272648,Beograd,Vračar,Krunski venac,flat,Stan,149.0,5.0 Broj soba,V,5 Spratnost,Agencija,20,1100000.0,2026-06-21 15:44:37
5425646808670,Beograd,Savski venac,Dedinje,flat,Stan,210.0,4.0 Broj soba,VPR,3 Spratnost,Agencija,20,929000.0,2026-06-21 15:44:37
5425647172397,Beograd,Zvezdara,Mirijevo,flat,Stan,25.0,1.0 Broj soba,PR,4 Spratnost,Agencija,13,63500.0,2026-06-21 15:44:37
5425647272533,Beograd,Zvezdara,Medaković 3,flat,Stan,46.0,2.0 Broj soba,,,Agencija,2,116000.0,2026-06-21 15:44:37
5425647175310,Beograd,Zvezdara,Mirijevo,flat,Stan,37.0,1.5 Broj soba,SUT,3 Spratnost,Investitor,7,75500.0,2026-06-21 15:44:37
5425647171148,Beograd,Zvezdara,Mirijevo,flat,Stan,47.0,2.5 Broj soba,PR,3 Spratnost,Investitor,12,117500.0,2026-06-21 15:44:37
5425645779137,Beograd,Vračar,Centar,flat,Stan,56.0,2.5 Broj soba,II,2 Spratnost,Agencija,15,187000.0,2026-06-21 15:44:37
5425647167864,Beograd,Zvezdara,Cvetkova pijaca,flat,Stan,63.0,3.5 Broj soba,VPR,3 Spratnost,Agencija,10,170000.0,2026-06-21 15:44:37
5425647270357,Beograd,Zvezdara,Crveni krst,flat,Stan,108.0,2.5 Broj soba,II,2 Spratnost,Agencija,19,250000.0,2026-06-21 15:44:37
5425647201685,Beograd,Zvezdara,Lion,flat,Stan,53.0,2.0 Broj soba,I,2 Spratnost,Agencija,8,318000.0,2026-06-21 15:44:37
5425647201600,Beograd,Zvezdara,Lion,flat,Stan,93.0,3.5 Broj soba,I,2 Spratnost,Agencija,7,511500.0,2026-06-21 15:44:37
5425647203139,Beograd,Zvezdara,Lion,flat,Stan,212.0,4.0 Broj soba,PR,2 Spratnost,Agencija,8,861000.0,2026-06-21 15:44:37
5425647275602,Beograd,Surčin,Surčin (mesto),flat,Stan,43.0,1.0 Broj soba,,,Investitor,2,90300.0,2026-06-21 15:44:37
5425647137590,Beograd,Stari grad,Centar,flat,Stan,42.0,2.0 Broj soba,IV,6 Spratnost,Agencija,20,219000.0,2026-06-21 15:44:37
5425646931121,Beograd,Vračar,SC Vračar,flat,Stan,65.0,2.0 Broj soba,I,1 Spratnost,Agencija,13,234000.0,2026-06-21 15:44:37
5425646842475,Beograd,Vračar,Kalenić pijaca,flat,Stan,58.0,2.5 Broj soba,II,4 Spratnost,Agencija,11,250000.0,2026-06-21 15:44:37
5425646708333,Beograd,Voždovac,Autokomanda,flat,Stan,70.0,3.0 Broj soba,V,6 Spratnost,Agencija,16,259000.0,2026-06-21 15:44:37
5425647209898,Beograd,Novi Beograd,Blok 21,flat,Stan,62.44,3.0 Broj soba,III,5 Spratnost,Agencija,23,245000.0,2026-06-21 15:44:37
5425647209896,Beograd,Zemun,Zemun polje,flat,Stan,27.0,1.0 Broj soba,PR,2 Spratnost,Agencija,11,53000.0,2026-06-21 15:44:37
5425647275591,Beograd,Voždovac,Ustanička,flat,Stan,83.78,4.0 Broj soba,V,7 Spratnost,Investitor,10,266900.0,2026-06-21 15:44:37
5425647275292,Beograd,Voždovac,Ustanička,flat,Stan,56.75,3.0 Broj soba,PR,7 Spratnost,Investitor,10,199000.0,2026-06-21 15:44:37
5425646987405,Beograd,Voždovac,Lekino brdo,flat,Stan,65.0,2.5 Broj soba,IV,4 Spratnost,Agencija,17,195000.0,2026-06-21 15:44:37
5425647275279,Beograd,Zemun,Gornji grad,flat,Stan,11.0,1.0 Broj soba,VPR Spratnost,,Agencija,7,43000.0,2026-06-21 15:44:37
5425647275579,Beograd,Zemun,Gornji grad,flat,Stan,40.0,1.0 Broj soba,,,Agencija,6,90000.0,2026-06-21 15:44:37
5425647275673,Beograd,Stari grad,Dorćol,flat,Stan,36.0,1.5 Broj soba,VPR Spratnost,,Agencija,8,170000.0,2026-06-21 15:44:37
5425647275275,Beograd,Novi Beograd,Blok 65,flat,Stan,33.71,0.5 Broj soba,IX,10 Spratnost,Agencija,9,170000.0,2026-06-21 15:44:37
5425647274548,Beograd,Grocka,Kaluđerica,flat,Stan,39.0,1.5 Broj soba,I,3 Spratnost,Agencija,11,66300.0,2026-06-21 15:44:37
5425647142391,Beograd,Savski venac,Nemanjina,flat,Stan,95.0,3.5 Broj soba,V,5 Spratnost,Vlasnik,16,365000.0,2026-06-21 15:44:37
5425647200723,Beograd,Čukarica,Julino brdo,flat,Stan,92.5,4.0 Broj soba,IX,11 Spratnost,Agencija,12,302000.0,2026-06-21 15:44:37
5425647009221,Beograd,Novi Beograd,Ledine,flat,Stan,57.0,2.5 Broj soba,III Spratnost,,Investitor,20,156750.0,2026-06-21 15:44:37
5425647184698,Beograd,Palilula,Cvijićeva,flat,Stan,71.0,3.5 Broj soba,VIII,10 Spratnost,Agencija,15,257000.0,2026-06-21 15:44:37
5425647272885,Beograd,Vračar,Kalenić pijaca,flat,Stan,35.0,1.0 Broj soba,V,5 Spratnost,Agencija,13,165000.0,2026-06-21 15:44:37
5425646966687,Beograd,Novi Beograd,Blok 61,flat,Stan,59.0,2.0 Broj soba,IV,4 Spratnost,Agencija,16,170000.0,2026-06-21 15:44:37
5425646838726,Beograd,Savski venac,Beograd na vodi,flat,Stan,182.77,4.0 Broj soba,VI,16 Spratnost,Agencija,19,1900000.0,2026-06-21 15:44:37
5425646905881,Beograd,Novi Beograd,Blok 9a,flat,Stan,159.48,3.0 Broj soba,X,10 Spratnost,Agencija,19,956880.0,2026-06-21 15:44:37
5425647030267,Beograd,Vračar,Centar,flat,Stan,148.0,4.0 Broj soba,IV Spratnost,,Agencija,17,745000.0,2026-06-21 15:44:37
5425646755013,Beograd,Savski venac,Beograd na vodi,flat,Stan,73.73,3.0 Broj soba,VI,8 Spratnost,Agencija,19,345000.0,2026-06-21 15:44:37
5425646952258,Beograd,Stari grad,Dorćol,flat,Stan,154.0,4.0 Broj soba,I Spratnost,,Agencija,19,964500.0,2026-06-21 15:44:37
5425647206227,Beograd,Savski venac,Beograd na vodi,flat,Stan,73.73,3.0 Broj soba,V,8 Spratnost,Agencija,19,330000.0,2026-06-21 15:44:37
5425647043592,Beograd,Stari grad,Topličin venac,flat,Stan,101.0,4.0 Broj soba,VPR,4 Spratnost,Agencija,13,449000.0,2026-06-21 15:44:37
5425647271648,Beograd,Čukarica,Žarkovo,flat,Stan,66.0,2.5 Broj soba,VIII,8 Spratnost,Agencija,16,180000.0,2026-06-21 15:44:37
5425647138432,Beograd,Zvezdara,Učiteljsko naselje,flat,Stan,44.0,2.0 Broj soba,I Spratnost,,Agencija,7,155000.0,2026-06-21 15:44:37
5425646186790,Beograd,Novi Beograd,Blok 65,flat,Stan,71.0,3.0 Broj soba,II,8 Spratnost,Agencija,7,247235.0,2026-06-21 15:44:37
5425647036546,Beograd,Zemun,Meandri,flat,Stan,81.0,3.0 Broj soba,I,5 Spratnost,Agencija,18,209900.0,2026-06-21 15:44:37
5425645946137,Beograd,Novi Beograd,Ledine,flat,Stan,64.0,3.0 Broj soba,III,4 Spratnost,Investitor,17,170000.0,2026-06-21 15:44:37
5425645736046,Beograd,Zemun,Cara Dušana,flat,Stan,98.0,3.0 Broj soba,IV,4 Spratnost,Investitor,17,271000.0,2026-06-21 15:44:37
5425647271032,Beograd,Voždovac,Autokomanda,flat,Stan,49.0,2.0 Broj soba,VI,8 Spratnost,Agencija,20,232000.0,2026-06-21 15:44:37
5425647207926,Beograd,Zemun,Zemun polje,flat,Stan,50.0,2.0 Broj soba,VPR,2 Spratnost,Agencija,10,114500.0,2026-06-21 15:44:37
5425647163758,Beograd,Čukarica,Cerak vinogradi,flat,Stan,94.0,4.0 Broj soba,V,6 Spratnost,Agencija,20,270000.0,2026-06-21 15:44:37
5425646395141,Beograd,Stari grad,Takovska,flat,Stan,65.0,2.5 Broj soba,PR,5 Spratnost,Agencija,12,239000.0,2026-06-21 15:44:37
5425647000066,Beograd,Stari grad,Skadarlija,flat,Stan,77.0,3.0 Broj soba,I,5 Spratnost,Agencija,12,399000.0,2026-06-21 15:44:37
5425646178817,Beograd,Stari grad,Dorćol,flat,Stan,33.0,1.5 Broj soba,III,5 Spratnost,Agencija,13,210000.0,2026-06-21 15:44:37
5425646190521,Beograd,Stari grad,Centar,flat,Stan,73.0,3.0 Broj soba,IV,4 Spratnost,Agencija,17,389000.0,2026-06-21 15:44:37
5425647269007,Beograd,Zemun,Ugrinovačka,flat,Stan,57.0,2.0 Broj soba,IV,4 Spratnost,Investitor,17,169680.0,2026-06-21 15:44:37
5425647205268,Beograd,Novi Beograd,Blok 45 (TC Enjub),flat,Stan,145.0,5.0 Broj soba,X,10 Spratnost,Agencija,24,590000.0,2026-06-21 15:44:37
5425647268332,Beograd,Čukarica,Sremčica,flat,Stan,94.0,4.0 Broj soba,II,3 Spratnost,Agencija,15,173900.0,2026-06-21 15:44:37
5425647203418,Beograd,Palilula,Cvijićeva,flat,Stan,40.0,1.5 Broj soba,IV,7 Spratnost,Agencija,8,176000.0,2026-06-21 15:44:37
5425647269424,Beograd,Novi Beograd,Ledine,flat,Stan,143.0,4.0 Broj soba,I,1 Spratnost,Vlasnik,16,210000.0,2026-06-21 15:44:37
5425647045276,Beograd,Novi Beograd,Stara Bežanija,flat,Stan,61.0,3.0 Broj soba,I,4 Spratnost,Vlasnik,14,213000.0,2026-06-21 15:44:37
5425646055679,Beograd,Zemun,Altina,flat,Stan,32.0,1.0 Broj soba,II,5 Spratnost,Vlasnik,12,63500.0,2026-06-21 15:44:37
5425647269599,Beograd,Palilula,Centar,flat,Stan,72.0,3.0 Broj soba,PR,2 Spratnost,Vlasnik,11,216000.0,2026-06-21 15:44:37
5425647091939,Beograd,Zemun,Gornji grad,flat,Stan,68.0,2.5 Broj soba,I,3 Spratnost,Agencija,20,249000.0,2026-06-21 15:44:37
5425647266959,Beograd,Savski venac,Beograd na vodi,flat,Stan,139.0,4.0 Broj soba,IX,16 Spratnost,Agencija,7,832860.0,2026-06-21 15:44:37
5425646504325,Beograd,Vračar,Hram svetog Save,flat,Stan,94.0,4.0 Broj soba,,,Vlasnik,20,350000.0,2026-06-21 15:44:37
5425647199503,Beograd,Voždovac,Banjica,flat,Stan,74.0,3.0 Broj soba,VII,12 Spratnost,Agencija,14,209000.0,2026-06-21 15:44:37
5425647203373,Beograd,Savski venac,Beograd na vodi,flat,Stan,77.0,3.0 Broj soba,IV,9 Spratnost,Vlasnik,18,381000.0,2026-06-21 15:44:37
5425646863232,Beograd,Novi Beograd,Arena,flat,Stan,65.0,2.0 Broj soba,III,7 Spratnost,Vlasnik,20,258000.0,2026-06-21 15:44:37
5425647266955,Beograd,Vračar,Neimar,flat,Stan,132.8,4.0 Broj soba,PR Spratnost,,Agencija,20,899888.0,2026-06-21 15:44:37
5425647268328,Beograd,Savski venac,Beograd na vodi,flat,Stan,80.5,3.0 Broj soba,X,17 Spratnost,Agencija,12,378000.0,2026-06-21 15:44:37
5425647268206,Beograd,Zvezdara,Konjarnik,flat,Stan,47.0,2.0 Broj soba,XI,11 Spratnost,Agencija,12,145990.0,2026-06-21 15:44:37
5425647268790,Beograd,Zemun,Batajnica,flat,Stan,50.0,2.0 Broj soba,VPR,3 Spratnost,Investitor,16,135000.0,2026-06-21 15:44:37
5425647203361,Beograd,Zemun,Karađorđev trg,flat,Stan,58.0,2.0 Broj soba,I,4 Spratnost,Agencija,20,204900.0,2026-06-21 15:44:37
5425646858775,Beograd,Čukarica,Banovo brdo,flat,Stan,58.0,2.0 Broj soba,VIII,8 Spratnost,Agencija,13,154900.0,2026-06-21 15:44:37
5425647218803,Beograd,Savski venac,Beograđanka,flat,Stan,65.0,2.5 Broj soba,VI,7 Spratnost,Agencija,20,188000.0,2026-06-21 15:44:37
5425647209900,Beograd,Vračar,Čubura,flat,Stan,83.0,3.5 Broj soba,I,4 Spratnost,Agencija,16,345000.0,2026-06-21 15:44:37
5425647265973,Beograd,Zemun,Kalvarija,flat,Stan,70.0,2.5 Broj soba,,,Agencija,18,169000.0,2026-06-21 15:44:37
5425647118775,Beograd,Voždovac,Jajinci,flat,Stan,110.0,3.0 Broj soba,VPR,2 Spratnost,Vlasnik,17,175000.0,2026-06-21 15:44:37
5425647264531,Beograd,Voždovac,Trošarina,flat,Stan,84.38,3.5 Broj soba,II,7 Spratnost,Investitor,17,237999.0,2026-06-21 15:44:37
5425647264522,Beograd,Vračar,Hram svetog Save,flat,Stan,141.0,4.0 Broj soba,II,4 Spratnost,Agencija,17,869000.0,2026-06-21 15:44:37
5425647200311,Beograd,Vračar,Hram svetog Save,flat,Stan,180.0,4.0 Broj soba,III,4 Spratnost,Agencija,20,1080000.0,2026-06-21 15:44:37
5425646931651,Beograd,Novi Beograd,Blok 37,flat,Stan,95.0,4.0 Broj soba,XII,15 Spratnost,Vlasnik,14,310000.0,2026-06-21 15:44:37
5425636884781,Beograd,Vračar,Crveni krst,flat,Stan,72.0,4.0 Broj soba,VI,7 Spratnost,Vlasnik,16,273600.0,2026-06-21 15:44:37
5425647198354,Beograd,Zvezdara,Mirijevo,flat,Stan,46.0,2.5 Broj soba,V,5 Spratnost,Agencija,10,165000.0,2026-06-21 15:44:37
5425647175580,Beograd,Savski venac,Dedinje,flat,Stan,136.0,4.0 Broj soba,II,2 Spratnost,Agencija,18,650000.0,2026-06-21 15:44:37
5425646922317,Beograd,Palilula,Karaburma,flat,Stan,62.0,2.0 Broj soba,II,4 Spratnost,Vlasnik,9,167000.0,2026-06-21 15:44:37
5425644734187,Beograd,Stari grad,Dorćol,flat,Stan,145.0,4.0 Broj soba,VII,8 Spratnost,Investitor,13,1150000.0,2026-06-21 15:44:37
